CUST_ID,clusterId,pca1,pca2,segmentLabel,modelVersion
C10864,0,-1.1606299858312652,-0.5476421508863006,Devedor Rotativo,v1
C10865,0,0.524795318932555,-0.4646902670670575,Devedor Rotativo,v1
C10866,0,0.6881430261547401,0.03509946216871205,Devedor Rotativo,v1
C10867,0,0.738498063582369,-1.4403103918995965,Devedor Rotativo,v1
C10868,0,1.1229695886420907,-2.037464169999153,Devedor Rotativo,v1
C10869,0,0.2513646422664569,-1.816915923823158,Devedor Rotativo,v1
C10870,0,-1.8231519191229402,0.22536204647900185,Devedor Rotativo,v1
C10871,2,1.6776215867671802,-1.2566290708834946,Bom Pagador,v1
C10872,1,-1.9564612710902618,2.8677491850211085,Comprador Ativo,v1
C10873,3,3.8667603204749548,9.57937427933719,Usuário de Adiantamento,v1
C10874,1,1.0813846405679814,1.965440720585399,Comprador Ativo,v1
C10875,1,3.0415382065272953,3.118629944387376,Comprador Ativo,v1
C10876,1,-1.9291723920682518,3.7693430572966258,Comprador Ativo,v1
C10877,0,-1.1051375542167596,-0.4304728431834943,Devedor Rotativo,v1
C10878,0,0.4786919090765032,-2.279820535207415,Devedor Rotativo,v1
C10879,0,-1.3516669125219065,2.04399271641647,Devedor Rotativo,v1
C10880,0,0.2454043589752886,-0.985674967397509,Devedor Rotativo,v1
C10881,0,-1.4888768905317389,-0.7088064720714168,Devedor Rotativo,v1
C10882,1,1.4399510383687197,4.109037575654115,Comprador Ativo,v1
C10883,0,-1.7197648908061631,-0.030182842745924997,Devedor Rotativo,v1
C10884,1,-0.3118552941846148,3.8739754224744694,Comprador Ativo,v1
C10885,3,11.257335663392345,8.572416668527095,Usuário de Adiantamento,v1
C10886,0,-1.214714037186037,0.8674507098824193,Devedor Rotativo,v1
C10887,1,3.017099758372199,2.4719484553091697,Comprador Ativo,v1
C10888,2,4.069626788470522,-0.07659181286837942,Bom Pagador,v1
C10889,0,-1.7135265887546869,-0.5063703632796275,Devedor Rotativo,v1
C10890,0,1.462342408648498,-1.2565526739501485,Devedor Rotativo,v1
C10891,0,-0.76600918764997,-1.9307871850292198,Devedor Rotativo,v1
C10892,2,3.8106910452716423,-0.7278620644089686,Bom Pagador,v1
C10893,0,0.7182446026319375,-0.7684558075361202,Devedor Rotativo,v1
C10894,0,0.43955638874283987,-0.18252472409659304,Devedor Rotativo,v1
C10895,0,0.12580127785587458,-0.4810214602111925,Devedor Rotativo,v1
C10896,0,-1.7186403186279546,1.3051868070485808,Devedor Rotativo,v1
C10897,1,0.6240790243170365,4.890759314173616,Comprador Ativo,v1
C10898,0,-1.039980800056944,1.3423849921133015,Devedor Rotativo,v1
C10899,0,-0.9917173966680625,-0.04462820642040604,Devedor Rotativo,v1
C10900,0,-1.847320102594464,-0.30296852791571294,Devedor Rotativo,v1
C10901,0,0.11461113822061998,1.493639311449826,Devedor Rotativo,v1
C10902,2,4.020772721709793,0.10542368517533944,Bom Pagador,v1
C10903,0,-2.0132169436368725,0.972954213938416,Devedor Rotativo,v1
C10904,0,-1.3324175162189116,1.4430560009856126,Devedor Rotativo,v1
C10905,0,1.7471215168238625,-1.211771835982438,Devedor Rotativo,v1
C10906,0,-1.182172802414502,0.6137765431067923,Devedor Rotativo,v1
C10907,0,0.65257961418369,-2.2858618866637164,Devedor Rotativo,v1
C10908,0,-1.3614887907375457,0.44285189778562667,Devedor Rotativo,v1
C10909,1,-1.3865863490566779,3.662889971851685,Comprador Ativo,v1
C10910,1,-2.4678360208904797,0.5120274337748181,Comprador Ativo,v1
C10911,1,-1.6564994838209628,1.1932168690119376,Comprador Ativo,v1
C10912,0,0.7842291484878039,-1.9495996330812841,Devedor Rotativo,v1
C10913,1,-0.5497726385275132,2.8015056064530484,Comprador Ativo,v1
C10914,3,1.0881929615338555,13.733881661232848,Usuário de Adiantamento,v1
C10915,2,1.6201823668640514,-0.4024643968550561,Bom Pagador,v1
C10916,0,-0.2682617777051554,0.2361433237925055,Devedor Rotativo,v1
C10917,2,5.961993193643745,1.8604474010190646,Bom Pagador,v1
C10918,2,2.273641186375938,-1.6927719704278221,Bom Pagador,v1
C10919,0,0.7148346508560458,-0.9805999101045159,Devedor Rotativo,v1
C10920,2,3.518122051302225,-1.6529751100646437,Bom Pagador,v1
C10921,0,1.4623215875309359,-0.854996616024685,Devedor Rotativo,v1
C10922,2,4.18186449040947,-0.05830490697545367,Bom Pagador,v1
C10923,0,-1.592352597379808,0.2648019262156152,Devedor Rotativo,v1
C10924,1,-0.2317426021936905,2.7560277208969133,Comprador Ativo,v1
C10925,2,1.786760158070036,-1.6248424577533733,Bom Pagador,v1
C10926,2,2.573332596298351,-0.7514967968127563,Bom Pagador,v1
C10927,0,0.07760834668921422,-0.404523224279441,Devedor Rotativo,v1
C10928,2,-0.5944264775709153,-0.23599377383136055,Bom Pagador,v1
C10929,1,-0.21319559128581816,5.151356391211254,Comprador Ativo,v1
C10930,0,-0.009072332043285588,-1.7861627353087401,Devedor Rotativo,v1
C10931,0,-1.7172029674748792,-0.08458156463706885,Devedor Rotativo,v1
C10932,0,-0.8521244270317831,0.13679804001346937,Devedor Rotativo,v1
C10933,1,0.8090503593041694,4.025255395896191,Comprador Ativo,v1
C10934,1,-0.15198394838565893,3.5514195876741246,Comprador Ativo,v1
C10935,0,-1.6985443586837878,0.18389876279387624,Devedor Rotativo,v1
C10936,0,0.6850889590829162,-1.0331681976481237,Devedor Rotativo,v1
C10937,0,-0.7624777747973946,-0.4046414534653213,Devedor Rotativo,v1
C10939,0,-0.9950654320678317,-0.7976796469661206,Devedor Rotativo,v1
C10940,0,0.8498024589797074,0.09308220379339441,Devedor Rotativo,v1
C10941,1,-0.17073392709978302,3.994830233560484,Comprador Ativo,v1
C10942,0,-1.5064444770020664,2.5256993012046705,Devedor Rotativo,v1
C10943,0,-0.7895848543785271,-1.847468101313242,Devedor Rotativo,v1
C10944,0,0.6982800637062065,-1.5264050305608186,Devedor Rotativo,v1
C10945,0,0.15439247527740035,-1.3125745251755276,Devedor Rotativo,v1
C10946,0,-0.5391479768045555,-1.836239143008487,Devedor Rotativo,v1
C10947,0,-1.6440798772394452,-0.7043584829843542,Devedor Rotativo,v1
C10949,2,6.580948245291349,0.5345903808030956,Bom Pagador,v1
C10950,2,3.1948329016561345,-1.2425219735934805,Bom Pagador,v1
C10951,0,-1.4400158218400092,-1.4316343118973929,Devedor Rotativo,v1
C10952,2,4.6068257269490465,-1.2807912334308698,Bom Pagador,v1
C10953,0,-1.3482154134562163,-1.1992013909096064,Devedor Rotativo,v1
C10954,2,0.6287227500722234,-0.797386640138709,Bom Pagador,v1
C10955,1,-0.5665530153970488,7.113568777782467,Comprador Ativo,v1
C10956,0,0.8322144250250728,-1.4932732073020019,Devedor Rotativo,v1
C10957,1,-1.8572963677705605,3.0661216986758975,Comprador Ativo,v1
C10958,0,0.94627897510491,-1.0971823096131799,Devedor Rotativo,v1
C10959,2,2.92782594234172,-1.8693031191414728,Bom Pagador,v1
C10960,0,0.016822462692055916,-0.8801995108258223,Devedor Rotativo,v1
C10961,1,-1.3947726885333578,2.8451052171652984,Comprador Ativo,v1
C10962,0,-1.6039334569475634,-0.6456978544899932,Devedor Rotativo,v1
C10963,0,-1.471649748139569,0.620224377482641,Devedor Rotativo,v1
C10965,0,0.7129903760288785,-0.5266735290268042,Devedor Rotativo,v1
C10966,2,0.5780818968531746,0.8214550428654521,Bom Pagador,v1
C10967,0,-1.44202199743338,1.4468480871958056,Devedor Rotativo,v1
C10968,0,0.6724808110175815,-1.077833583947455,Devedor Rotativo,v1
C10969,0,-1.1813876794466576,-0.8124057228825832,Devedor Rotativo,v1
C10970,0,1.3475675227816757,-0.673149977910387,Devedor Rotativo,v1
C10971,0,-1.456255593939442,0.8551928072716726,Devedor Rotativo,v1
C10972,2,5.147406457663171,-0.4356374857434554,Bom Pagador,v1
C10973,1,0.9247589280191406,5.722712102205852,Comprador Ativo,v1
C10974,0,-1.1321480229855965,-0.8328599308940279,Devedor Rotativo,v1
C10975,3,14.468673550501268,1.7607936106485333,Usuário de Adiantamento,v1
C10976,1,-1.7643059376104249,2.2098474002265873,Comprador Ativo,v1
C10977,1,-0.11567097256244596,1.54752058451873,Comprador Ativo,v1
C10978,0,1.0805884200807852,-1.2553777435645335,Devedor Rotativo,v1
C10979,0,-1.461080674731933,0.90028081775033,Devedor Rotativo,v1
C10980,2,-0.4357476776645994,-1.7830275405502294,Bom Pagador,v1
C10981,0,-1.5632206331952492,-0.8728978435792212,Devedor Rotativo,v1
C10982,0,-1.5369756698783599,-0.7028173359856218,Devedor Rotativo,v1
C10983,0,0.27660687139512996,-1.3696920183584487,Devedor Rotativo,v1
C10984,0,0.5014033306683631,-1.0075181308382766,Devedor Rotativo,v1
C10985,2,1.0272084043285972,-1.0915860614083346,Bom Pagador,v1
C10986,2,3.2663203299907515,-0.852874954460053,Bom Pagador,v1
C10987,0,-1.1843902538616522,-0.7375397092302577,Devedor Rotativo,v1
C10988,0,0.49980080934441057,1.1519662165110152,Devedor Rotativo,v1
C10989,0,-1.5282433262790451,-1.2823972076948376,Devedor Rotativo,v1
C10990,0,-1.6514439083618306,0.34894414783520966,Devedor Rotativo,v1
C10991,0,-0.18129741929087337,-0.5299230552698772,Devedor Rotativo,v1
C10992,0,-1.1844604126509142,-0.8063225399732418,Devedor Rotativo,v1
C10993,0,-1.8628962772969553,0.2550283036482747,Devedor Rotativo,v1
C10994,2,1.893740756614545,0.37518400967853444,Bom Pagador,v1
C10995,0,-0.6890476499312463,1.248492397877659,Devedor Rotativo,v1
C10996,1,-1.0091798115389037,4.357523662595844,Comprador Ativo,v1
C10997,0,0.48415429825219664,-1.2315082501525427,Devedor Rotativo,v1
C10998,0,0.3267018275447991,-2.1331287672893997,Devedor Rotativo,v1
C10999,0,-0.022077921475320613,-0.5458979293737917,Devedor Rotativo,v1
C11000,0,0.7845533416487874,-0.3023053313973418,Devedor Rotativo,v1
C11001,2,1.578596989913677,-1.6524026232497329,Bom Pagador,v1
C11002,0,-0.4312054697688072,-0.05713003863793966,Devedor Rotativo,v1
C11003,0,-0.8009011116406246,1.6938083438044838,Devedor Rotativo,v1
C11004,3,17.980320963735483,3.1987599245065343,Usuário de Adiantamento,v1
C11005,2,1.3907252889159636,-0.07661986113018839,Bom Pagador,v1
C11006,0,-1.7603456734439338,0.14356638804601932,Devedor Rotativo,v1
C11007,1,0.9738191873717946,2.0349409590988734,Comprador Ativo,v1
C11008,0,-1.1848673451425875,-0.11609269167743834,Devedor Rotativo,v1
C11009,2,3.1209102030889486,-1.3717254425586414,Bom Pagador,v1
C11010,2,1.8860329411260948,-1.6069150886652326,Bom Pagador,v1
C11011,1,0.8563562147919704,2.278802244119452,Comprador Ativo,v1
C11012,0,-1.53214044980095,-0.26862482108700947,Devedor Rotativo,v1
C11013,0,-0.3724261349539547,-0.8706254709374941,Devedor Rotativo,v1
C11014,0,-1.13662273251111,-1.1730590491290596,Devedor Rotativo,v1
C11015,2,2.13269262415505,-0.16568549907611224,Bom Pagador,v1
C11016,2,3.6409488512250245,-0.5510443503611449,Bom Pagador,v1
C11017,0,-1.5735600807550212,0.3012716654551638,Devedor Rotativo,v1
C11018,1,-0.8636224719575045,5.837561940087493,Comprador Ativo,v1
C11019,0,1.6433626438893119,-0.34924123132813084,Devedor Rotativo,v1
C11020,0,-1.3409402604753897,-0.8256649353618665,Devedor Rotativo,v1
C11021,0,-1.131259502376993,0.9291623440324988,Devedor Rotativo,v1
C11022,2,2.0410408901065105,-2.1507483367818687,Bom Pagador,v1
C11023,1,-1.2883181701834794,3.4991139499920747,Comprador Ativo,v1
C11024,2,4.168032115963838,-0.947220687262588,Bom Pagador,v1
C11025,2,2.686992930289405,-0.7645100241728335,Bom Pagador,v1
C11026,0,-1.8227010001750354,-0.5026394586826319,Devedor Rotativo,v1
C11027,0,0.6836259608946201,0.27752218702914866,Devedor Rotativo,v1
C11028,0,0.9482251092087783,0.6465605010518395,Devedor Rotativo,v1
C11029,0,-1.0468428782294326,-0.6110223513029518,Devedor Rotativo,v1
C11030,0,0.3719696979470713,-1.65919307627293,Devedor Rotativo,v1
C11031,0,-1.752224814726441,0.6740595018684746,Devedor Rotativo,v1
C11032,0,0.0870749800038598,0.1524939678099439,Devedor Rotativo,v1
C11033,0,1.069261222650991,-1.332090473141208,Devedor Rotativo,v1
C11034,0,-0.35453458821288236,-0.0830768115094684,Devedor Rotativo,v1
C11035,0,-0.2694492071870737,-0.7016497191866133,Devedor Rotativo,v1
C11036,0,-1.5853156467629832,-0.7896154611977272,Devedor Rotativo,v1
C11038,0,-1.0259277387624746,0.7000223845973269,Devedor Rotativo,v1
C11039,0,-1.8307666177284516,-0.34191476917123087,Devedor Rotativo,v1
C11040,2,1.8829206608911282,-1.2627411017240506,Bom Pagador,v1
C11041,0,0.7564530423111598,-2.1049482749494794,Devedor Rotativo,v1
C11042,1,1.1538211772595512,5.743738576894447,Comprador Ativo,v1
C11043,2,1.5696902510950994,-0.9082126095162838,Bom Pagador,v1
C11044,1,-2.4977728187027317,0.18147706090854135,Comprador Ativo,v1
C11045,2,2.050562413600105,-0.10183783068767302,Bom Pagador,v1
C11046,0,-0.031075735399191597,0.363782331903257,Devedor Rotativo,v1
C11047,3,2.0434061081515513,9.400312951963345,Usuário de Adiantamento,v1
C11048,0,-1.7121086673573114,-0.07795319601424837,Devedor Rotativo,v1
C11049,0,0.0866517991015732,-0.6399902314361178,Devedor Rotativo,v1
C11050,2,1.084276573369924,-0.5922673242814327,Bom Pagador,v1
C11051,0,-1.3952718453815594,0.8163761333958812,Devedor Rotativo,v1
C11052,1,-2.3776865229745874,1.3933469661663478,Comprador Ativo,v1
C11053,0,0.5410273228279664,-0.7612358869338567,Devedor Rotativo,v1
C11054,0,1.9138046580752315,-1.1257019028163318,Devedor Rotativo,v1
C11055,0,-1.5953774770934326,-0.516553160533682,Devedor Rotativo,v1
C11056,0,-0.7504797658960751,-0.29367362583553547,Devedor Rotativo,v1
C11057,0,-0.0836152729467766,-1.4290289421390405,Devedor Rotativo,v1
C11058,0,1.301922638211097,-2.121793431197782,Devedor Rotativo,v1
C11059,0,-1.3140184763779321,0.1527905966404598,Devedor Rotativo,v1
C11060,2,0.7716663922969541,-1.2210241542342724,Bom Pagador,v1
C11061,0,-1.6512736586021257,-0.40361082705755424,Devedor Rotativo,v1
C11062,1,-1.1179479012890718,1.1784448867231105,Comprador Ativo,v1
C11063,0,-1.9074507618643577,-1.1443958004629573,Devedor Rotativo,v1
C11064,1,-0.6012320316067157,3.2398127140503576,Comprador Ativo,v1
C11065,0,-1.417092243677626,2.754105883448409,Devedor Rotativo,v1
C11066,2,2.0985696560797535,-0.9526742454327222,Bom Pagador,v1
C11067,1,-1.3283356907449795,1.9048574570404475,Comprador Ativo,v1
C11068,2,1.4219691905622034,1.3477698975196262,Bom Pagador,v1
C11069,0,-1.7885494731707663,-0.44238102181382266,Devedor Rotativo,v1
C11070,0,-0.5502749647044979,1.902297362926193,Devedor Rotativo,v1
C11071,0,-1.6983573845101179,0.1077802802680234,Devedor Rotativo,v1
C11072,1,-1.392544045793422,3.804498822944054,Comprador Ativo,v1
C11073,0,1.2300759946634385,-1.4600442933801336,Devedor Rotativo,v1
C11074,0,-1.5076948081706116,-0.14311122485994313,Devedor Rotativo,v1
C11075,2,-1.4044172616338684,-1.0417381938630845,Bom Pagador,v1
C11076,1,0.41312943891255277,1.8362569603467496,Comprador Ativo,v1
C11077,0,-0.4929588701402671,1.4673346476803677,Devedor Rotativo,v1
C11078,0,1.5348940344804134,-1.6081848160000578,Devedor Rotativo,v1
C11079,1,-2.2914945305353327,0.981226740877158,Comprador Ativo,v1
C11080,0,0.44455499496415657,-1.130640283065243,Devedor Rotativo,v1
C11081,0,-0.806227977455862,-0.8955726474888912,Devedor Rotativo,v1
C11082,2,1.7226898917031273,-0.2640745224456869,Bom Pagador,v1
C11083,0,-1.2812665946873543,-0.23587093390279767,Devedor Rotativo,v1
C11084,0,-1.9208166311763917,0.14094510347035683,Devedor Rotativo,v1
C11085,2,0.25762868834848085,1.458987845779542,Bom Pagador,v1
C11086,0,-1.2711959031760434,-0.3787204576557127,Devedor Rotativo,v1
C11087,0,-0.0054789066523215114,-1.9618264748344114,Devedor Rotativo,v1
C11088,2,4.115866308693159,1.0485251016721744,Bom Pagador,v1
C11089,2,0.28716957867551296,-0.5027273074432274,Bom Pagador,v1
C11090,0,0.42833397028489095,-1.8967623775885156,Devedor Rotativo,v1
C11091,0,-0.43733156197621226,-1.6173173013749644,Devedor Rotativo,v1
C11092,0,0.08391316919953437,-1.503172547929871,Devedor Rotativo,v1
C11093,2,2.423650094246888,-1.6786604120732567,Bom Pagador,v1
C11094,3,6.441029768234165,12.480244066035143,Usuário de Adiantamento,v1
C11095,0,-1.8316523365714121,-0.37247263712146356,Devedor Rotativo,v1
C11096,2,3.8053356627293025,-1.569883097665581,Bom Pagador,v1
C11097,2,0.23728181924472166,-0.7436115006976451,Bom Pagador,v1
C11098,1,0.46049486396238254,3.0512507236971858,Comprador Ativo,v1
C11099,0,-1.6583000770491838,-0.4506621185569859,Devedor Rotativo,v1
C11100,0,-1.259567355184756,-0.05862447160793507,Devedor Rotativo,v1
C11101,0,-1.8429074904862746,-1.2329097854705344,Devedor Rotativo,v1
C11102,0,-1.0224499094601398,1.108760667921599,Devedor Rotativo,v1
C11103,0,-0.8531926216645856,2.063214879944189,Devedor Rotativo,v1
C11104,0,-1.668533810149984,-0.7936032942021896,Devedor Rotativo,v1
C11105,0,-0.7952394287183902,-0.48132809554568057,Devedor Rotativo,v1
C11106,0,1.0226168034340093,-2.3415427819510084,Devedor Rotativo,v1
C11107,0,-2.1922337161806884,-0.1577252603960411,Devedor Rotativo,v1
C11108,0,-1.0063827177187727,-0.17818557940795474,Devedor Rotativo,v1
C11109,0,-0.550982188021773,-1.4041354823647192,Devedor Rotativo,v1
C11110,0,-2.2739658114507595,-0.21808747901669656,Devedor Rotativo,v1
C11111,1,-1.6457859888236597,3.610257208917547,Comprador Ativo,v1
C11112,0,-1.7923708988146008,-1.2840795288695288,Devedor Rotativo,v1
C11113,0,0.02314410769206612,-0.7256375773613578,Devedor Rotativo,v1
C11114,0,2.1384132431767,-0.2500765603414422,Devedor Rotativo,v1
C11115,0,-1.1413918783019894,-1.1873693002149672,Devedor Rotativo,v1
C11116,0,0.060110514231189044,-0.9309053371575015,Devedor Rotativo,v1
C11117,0,-1.5424784347100253,0.060402238592330446,Devedor Rotativo,v1
C11118,2,-0.735282397171587,0.5856610433231711,Bom Pagador,v1
C11119,2,1.910684696312959,-1.5064509370920078,Bom Pagador,v1
C11120,0,-0.8200244041700608,-1.6084728529766408,Devedor Rotativo,v1
C11121,0,-1.7997233825329126,2.878409753029801,Devedor Rotativo,v1
C11122,2,2.4139722053591446,-0.38215373531839997,Bom Pagador,v1
C11123,1,-1.8846592476381636,1.7092528084709184,Comprador Ativo,v1
C11124,1,0.6407033755245478,3.6824825018121157,Comprador Ativo,v1
C11125,0,-0.23559431280161522,-1.3756058517503444,Devedor Rotativo,v1
C11126,1,0.15535998874197585,2.744557427694494,Comprador Ativo,v1
C11128,0,-0.9324649181453091,-1.6782128182162765,Devedor Rotativo,v1
C11129,0,-0.05950420821874942,-0.3341376982386451,Devedor Rotativo,v1
C11130,0,-1.9084439773071151,0.8662858058297024,Devedor Rotativo,v1
C11131,0,0.5672140332812482,0.6711974118199813,Devedor Rotativo,v1
C11132,1,-1.0022214989420377,3.764069970964343,Comprador Ativo,v1
C11133,0,-1.7331597745988792,-1.226612605274594,Devedor Rotativo,v1
C11134,2,2.323791790298261,-0.2278046634713471,Bom Pagador,v1
C11135,0,-1.74898935651853,-0.9050387091892621,Devedor Rotativo,v1
C11136,1,-0.5415359493661068,4.123511920751702,Comprador Ativo,v1
C11137,0,0.24148347444942495,-1.997022982950415,Devedor Rotativo,v1
C11138,0,1.1166229788168531,-1.564555452176568,Devedor Rotativo,v1
C11139,0,2.0264709097570415,-0.31919948917958413,Devedor Rotativo,v1
C11140,0,-1.6832325091626372,1.367885692968712,Devedor Rotativo,v1
C11141,0,-0.8205044807189207,-0.7248496183946755,Devedor Rotativo,v1
C11142,0,-0.6322387726746016,-0.4403764526427391,Devedor Rotativo,v1
C11143,0,-0.09115592815109905,-0.3375389347203092,Devedor Rotativo,v1
C11145,0,-0.8895012981058913,1.5582146805845627,Devedor Rotativo,v1
C11146,0,0.3337964513074002,1.2155422788638015,Devedor Rotativo,v1
C11148,1,-1.5898559878066962,5.477482729989701,Comprador Ativo,v1
C11149,0,-0.3884650426826267,-1.3440172151681482,Devedor Rotativo,v1
C11150,0,-0.9366627133324967,-1.1230085237767031,Devedor Rotativo,v1
C11151,0,-1.493454788722376,1.0170912025671235,Devedor Rotativo,v1
C11152,1,0.5853859281301285,3.595299752658281,Comprador Ativo,v1
C11153,0,-1.1791022711654797,-0.46609726498402626,Devedor Rotativo,v1
C11154,2,0.22187962555413088,-1.96073124518243,Bom Pagador,v1
C11155,2,-0.8992893047548035,-0.382193139443228,Bom Pagador,v1
C11156,2,2.568909739533459,-0.9274188680854268,Bom Pagador,v1
C11157,0,-1.5867344717773215,1.3483311548278338,Devedor Rotativo,v1
C11158,0,-1.3710300760002185,1.089576859815839,Devedor Rotativo,v1
C11159,0,-0.7303083490155933,-0.2580673759492256,Devedor Rotativo,v1
C11161,2,-0.47865703386984343,-0.10477344121918504,Bom Pagador,v1
C11162,0,-0.10603605193227267,-0.16868176833661608,Devedor Rotativo,v1
C11163,0,-1.4830881796779236,0.3121455910897094,Devedor Rotativo,v1
C11164,2,4.1909415428338574,-0.9987053889774057,Bom Pagador,v1
C11165,2,2.0767491916485072,0.23558588205253386,Bom Pagador,v1
C11166,0,-2.004246316484248,-1.2742613904704334,Devedor Rotativo,v1
C11167,0,0.6514731392700635,-1.5548512308148694,Devedor Rotativo,v1
C11169,0,-1.3675863759072595,-0.5693650544814485,Devedor Rotativo,v1
C11170,1,-0.07422818665058484,3.0349864119934518,Comprador Ativo,v1
C11171,0,-2.011886111804058,-1.2368001800855193,Devedor Rotativo,v1
C11172,0,-1.83678736759217,-0.2832918436895903,Devedor Rotativo,v1
C11173,0,-1.8639636732997107,1.4944803640061128,Devedor Rotativo,v1
C11174,0,-1.3560784836208202,1.021257189190479,Devedor Rotativo,v1
C11175,0,0.8288691369762334,0.47156004563789017,Devedor Rotativo,v1
C11176,0,-1.897332819612504,0.3126301541279236,Devedor Rotativo,v1
C11177,2,3.698523472313982,-1.10942416265913,Bom Pagador,v1
C11178,0,0.8034144457507398,-0.36876284834263395,Devedor Rotativo,v1
C11179,0,-0.19442732660844897,-0.7153974844277092,Devedor Rotativo,v1
C11180,0,-1.1356377009363978,0.7983624391354743,Devedor Rotativo,v1
C11181,0,-1.5917075487455616,0.2188255370407258,Devedor Rotativo,v1
C11182,2,1.2646189440336129,-0.9232874815197075,Bom Pagador,v1
C11184,0,-1.3772740962230285,1.1449277030665619,Devedor Rotativo,v1
C11185,0,-1.5345683438688666,-0.9392431046358377,Devedor Rotativo,v1
C11186,1,-0.4906054392020914,2.6083413898117245,Comprador Ativo,v1
C11187,0,-1.4562202334899197,-0.38406723229403583,Devedor Rotativo,v1
C11188,0,-0.26055211995241034,2.3156860223566413,Devedor Rotativo,v1
C11189,0,1.251080915496584,-1.2246097991818488,Devedor Rotativo,v1
C11190,2,2.2303527511873824,0.869924772550673,Bom Pagador,v1
C11192,2,6.696747257051883,-1.1884568018602184,Bom Pagador,v1
C11193,0,1.4339797757534831,-0.7257578496352605,Devedor Rotativo,v1
C11195,0,0.25560583947405247,-0.8647154267143,Devedor Rotativo,v1
C11196,0,0.17491586001210896,-1.6939311718981231,Devedor Rotativo,v1
C11197,0,-0.6261869937352904,-0.04761205621533692,Devedor Rotativo,v1
C11198,2,2.0359101431615065,1.9146930616246542,Bom Pagador,v1
C11199,2,1.0278179797931122,-1.8950277786632221,Bom Pagador,v1
C11200,0,-1.2218883169148427,-0.963682696607096,Devedor Rotativo,v1
C11201,0,0.05368705598213756,-1.5744868912854115,Devedor Rotativo,v1
C11202,0,1.0817161725238018,-1.596511192456764,Devedor Rotativo,v1
C11203,0,-0.490841739095982,-1.6836075974815101,Devedor Rotativo,v1
C11204,0,0.8730140940133017,-0.5359609596416028,Devedor Rotativo,v1
C11205,0,-1.088171624364971,1.0122415870792174,Devedor Rotativo,v1
C11206,1,-1.248054008185255,3.516592022576986,Comprador Ativo,v1
C11207,0,-1.2088829521349342,-1.111772876131864,Devedor Rotativo,v1
C11208,0,-0.39279529973650334,-1.6432284956085532,Devedor Rotativo,v1
C11209,0,-1.5913814098317562,-1.3607944487815309,Devedor Rotativo,v1
C11210,2,-0.585084800303862,-0.5539498754130898,Bom Pagador,v1
C11211,0,-0.5736800385594365,-0.7626827685050516,Devedor Rotativo,v1
C11212,0,0.8964473728785844,-1.890219266001167,Devedor Rotativo,v1
C11213,0,-1.911647178796745,-0.17440601903670444,Devedor Rotativo,v1
C11214,1,-0.19368936106553308,1.5155932902096394,Comprador Ativo,v1
C11215,0,-1.4340636876033896,0.5429058633905475,Devedor Rotativo,v1
C11216,0,-0.3108177793219071,-0.6949462443945522,Devedor Rotativo,v1
C11217,0,-1.316066799041211,-0.6926189157658491,Devedor Rotativo,v1
C11219,0,-1.5502042532128357,1.0894029712586208,Devedor Rotativo,v1
C11220,2,3.028336814868201,-1.3758335610549823,Bom Pagador,v1
C11221,0,0.8534201396420829,-1.91749608662707,Devedor Rotativo,v1
C11222,0,-1.6799512050101768,0.873297996218615,Devedor Rotativo,v1
C11223,0,-0.9078988429745669,-0.6300695365002614,Devedor Rotativo,v1
C11224,0,-1.5918915754383454,1.2593446266497414,Devedor Rotativo,v1
C11225,1,-1.1252355290185876,1.6989492669696509,Comprador Ativo,v1
C11226,0,-1.1690961986774997,1.370233772209116,Devedor Rotativo,v1
C11227,2,2.111258274448526,-1.0748488783808718,Bom Pagador,v1
C11228,0,0.16150818555401905,-1.586142961118348,Devedor Rotativo,v1
C11229,0,-0.19430970021710547,-1.6048441966655924,Devedor Rotativo,v1
C11230,0,-0.8954751489757105,-0.002715424746702385,Devedor Rotativo,v1
C11231,0,0.4756676039990298,-0.5334511008600733,Devedor Rotativo,v1
C11232,0,-2.3902167283949733,-0.8724116659820625,Devedor Rotativo,v1
C11233,0,-2.256756489604751,-0.10056657039497476,Devedor Rotativo,v1
C11234,3,16.67648247396544,1.7439269670074453,Usuário de Adiantamento,v1
C11235,1,-1.9633887445338742,0.008597950335574808,Comprador Ativo,v1
C11236,0,-0.08450874401677953,0.04830030627554646,Devedor Rotativo,v1
C11237,1,3.717831183113318,2.3595250014363445,Comprador Ativo,v1
C11238,0,-1.153733354134691,-0.681643995827806,Devedor Rotativo,v1
C11239,1,0.5644018395915904,8.373959379790218,Comprador Ativo,v1
C11240,0,0.3788424687155612,-1.6067068466221475,Devedor Rotativo,v1
C11241,0,1.2947881243929418,-1.284268252840849,Devedor Rotativo,v1
C11242,0,0.939925100220132,-1.3895169620494643,Devedor Rotativo,v1
C11243,2,2.0887589086920197,-0.1786181310790762,Bom Pagador,v1
C11244,0,0.19725617166319706,0.09874062202686511,Devedor Rotativo,v1
C11245,0,1.0560220256087924,-2.3189090319655894,Devedor Rotativo,v1
C11246,2,1.6594675182394998,0.26723924567186724,Bom Pagador,v1
C11247,0,-1.5249091138421318,-1.8775534851621845,Devedor Rotativo,v1
C11248,2,-1.145294985758361,-0.6420107767207709,Bom Pagador,v1
C11249,0,1.1502298057251614,-1.3978003526323979,Devedor Rotativo,v1
C11250,0,0.6116203239099576,-1.2101578283699101,Devedor Rotativo,v1
